Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:34:22,2021-03-19 11:34:26,4.210s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 11:34:26,2021-03-19 11:34:36,9.898s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,"Enter address and zip code
",,2021-03-19 11:34:36,2021-03-19 11:35:00,23.674s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 89.0.4389.90,,,2021-03-19 11:35:00,2021-03-19 11:35:02,1.887s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:35:02,2021-03-19 11:35:06,4.618s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), 30)",Chrome 89.0.4389.90,,,2021-03-19 11:35:06,2021-03-19 11:35:09,2.394s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2021-03-19 11:35:09,2021-03-19 11:35:19,10.013s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 11:35:19,2021-03-19 11:35:19,0.030s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:35:19,2021-03-19 11:35:27,8.005s,PASSED
delay(2),Chrome 89.0.4389.90,,,2021-03-19 11:35:27,2021-03-19 11:35:29,2.086s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 89.0.4389.90,"Enter card number,exp date, exp month and security code
",,2021-03-19 11:35:29,2021-03-19 11:37:04,1m - 35.656s,FAILED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:37:04,2021-03-19 11:37:07,2.947s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_002_Credit_MultiLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 11:37:07,2021-03-19 11:40:24,3m - 16.763s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:37:08,2021-03-19 11:37:08,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 11:37:08,2021-03-19 11:37:20,11.301s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 11:37:20,2021-03-19 11:37:23,3.351s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 11:37:23,2021-03-19 11:37:27,4.257s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:37:27,2021-03-19 11:37:33,5.974s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter Payment Amount,refernce num,comments",,2021-03-19 11:37:33,2021-03-19 11:37:42,8.609s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Add another property',,2021-03-19 11:37:42,2021-03-19 11:37:46,3.999s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", ""22"")",Chrome 89.0.4389.90,"Enter Payment Amount,refernce num,comments",,2021-03-19 11:37:46,2021-03-19 11:37:56,9.882s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/BANK_CARD""), ""Bank card"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Bank card' radio button,,2021-03-19 11:37:56,2021-03-19 11:37:59,3.289s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 11:37:59,2021-03-19 11:37:59,0.047s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/CARD_TYPE""), cardType, ""CardType"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Discover' from card type dropdown,,2021-03-19 11:37:59,2021-03-19 11:38:03,3.608s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 11:38:03,2021-03-19 11:38:06,3.576s,PASSED
"scrollToElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 89.0.4389.90,,,2021-03-19 11:38:06,2021-03-19 11:38:07,0.490s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:38:07,2021-03-19 11:38:12,4.796s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 11:38:12,2021-03-19 11:38:22,10.217s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,Enter address and Zip code,,2021-03-19 11:38:22,2021-03-19 11:38:28,5.970s,PASSED
"waitForElementClickable(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), 30)",Chrome 89.0.4389.90,,,2021-03-19 11:38:28,2021-03-19 11:38:28,0.536s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on continue,,2021-03-19 11:38:28,2021-03-19 11:38:32,3.348s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,"""Select checkbox 'My billing information is same 
information i entered in previous page'""",,2021-03-19 11:38:32,2021-03-19 11:38:36,3.892s,PASSED
waitForPageLoad(0),Chrome 89.0.4389.90,,,2021-03-19 11:38:36,2021-03-19 11:38:37,1.441s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on continue,,2021-03-19 11:38:37,2021-03-19 11:38:42,4.792s,PASSED
"pages.Payment_Page.setCardDetails(cardNum, securityCode, expYear, expMonth)",Chrome 89.0.4389.90,"Enter card number,exp date,exp month,security code",,2021-03-19 11:38:42,2021-03-19 11:38:57,15.221s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter email address,,2021-03-19 11:38:57,2021-03-19 11:39:00,3.038s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on Continue,,2021-03-19 11:39:00,2021-03-19 11:39:04,4.248s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'I agree',,2021-03-19 11:39:04,2021-03-19 11:39:10,5.407s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, cardType, """")",Chrome 89.0.4389.90,Verify user details,,2021-03-19 11:39:10,2021-03-19 11:39:15,5.617s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Process Payment',,2021-03-19 11:39:15,2021-03-19 11:39:18,2.193s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Yes',,2021-03-19 11:39:18,2021-03-19 11:39:26,8.133s,PASSED
PaymentID = pages.Payment_Page.verifyCardPaymentApproval(referenceNum),Chrome 89.0.4389.90,Verify payment details and note paymnetId,,2021-03-19 11:39:26,2021-03-19 11:39:31,5.271s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search Payment',,2021-03-19 11:39:31,2021-03-19 11:39:33,2.256s,PASSED
waitForPageLoad(10),Chrome 89.0.4389.90,,,2021-03-19 11:39:33,2021-03-19 11:39:33,0.027s,PASSED
pages.Search_Page.switchToWindow(),Chrome 89.0.4389.90,,,2021-03-19 11:39:33,2021-03-19 11:39:37,3.309s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/CREDIT_OR_DEBIT_CARD""), ""Credit card"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Credit or debit card' radio button,,2021-03-19 11:39:37,2021-03-19 11:39:43,6.785s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, accNum)",Chrome 89.0.4389.90,"Enter billing last name,card num",,2021-03-19 11:39:43,2021-03-19 11:39:50,6.588s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search',,2021-03-19 11:39:50,2021-03-19 11:40:11,20.900s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 89.0.4389.90,Verify payment details,,2021-03-19 11:40:11,2021-03-19 11:40:13,2.364s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 11:40:13,2021-03-19 11:40:15,2.272s,PASSED
delay(2),Chrome 89.0.4389.90,,,2021-03-19 11:40:15,2021-03-19 11:40:18,2.014s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 89.0.4389.90,"scroll to close button
",,2021-03-19 11:40:18,2021-03-19 11:40:18,0.514s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 11:40:18,2021-03-19 11:40:20,2.273s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 11:40:20,2021-03-19 11:40:23,2.472s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:40:23,2021-03-19 11:40:24,1.411s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_003_Echeck_Checking_SingleLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 11:40:24,2021-03-19 11:43:13,2m - 48.637s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:40:25,2021-03-19 11:40:25,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 11:40:25,2021-03-19 11:40:34,8.873s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 11:40:34,2021-03-19 11:40:37,3.004s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 11:40:37,2021-03-19 11:40:43,6.108s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:40:43,2021-03-19 11:40:49,5.547s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Electronic check' radio button,,2021-03-19 11:40:49,2021-03-19 11:40:52,2.944s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter payment amount,reference nu8m,comments",,2021-03-19 11:40:52,2021-03-19 11:41:03,11.544s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 11:41:03,2021-03-19 11:41:07,3.484s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:41:07,2021-03-19 11:41:12,5.415s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 11:41:12,2021-03-19 11:41:22,10.232s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,Enter address details,,2021-03-19 11:41:22,2021-03-19 11:41:29,6.650s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:41:29,2021-03-19 11:41:32,2.770s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,Select checkbox 'My billing information is same information i entered in previous page',,2021-03-19 11:41:32,2021-03-19 11:41:36,4.338s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 11:41:36,2021-03-19 11:41:38,1.770s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:41:38,2021-03-19 11:41:44,6.055s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 89.0.4389.90,Select Account type as 'Checking',,2021-03-19 11:41:44,2021-03-19 11:41:48,4.319s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 89.0.4389.90,"Enter 'Routing Number',checking acc num",,2021-03-19 11:41:48,2021-03-19 11:41:58,10.106s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Email address',,2021-03-19 11:41:58,2021-03-19 11:42:02,3.132s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""First name"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Signature',,2021-03-19 11:42:02,2021-03-19 11:42:05,3.036s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Agreement' (Yes),,2021-03-19 11:42:05,2021-03-19 11:42:08,2.941s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on Continue,,2021-03-19 11:42:08,2021-03-19 11:42:10,2.206s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on Continue,,2021-03-19 11:42:10,2021-03-19 11:42:14,4.390s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'I agree',,2021-03-19 11:42:14,2021-03-19 11:42:19,4.915s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""VISA"", ""Checking"")",Chrome 89.0.4389.90,verify user details,,2021-03-19 11:42:19,2021-03-19 11:42:25,6.372s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Process Payment',,2021-03-19 11:42:25,2021-03-19 11:42:28,2.211s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Yes',,2021-03-19 11:42:28,2021-03-19 11:42:32,4.379s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 89.0.4389.90,"Verify paymnet status
",,2021-03-19 11:42:32,2021-03-19 11:42:34,1.673s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 89.0.4389.90,Note paymentId,,2021-03-19 11:42:34,2021-03-19 11:42:37,3.047s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search Payment',,2021-03-19 11:42:37,2021-03-19 11:42:39,2.202s,PASSED
waitForPageLoad(10),Chrome 89.0.4389.90,,,2021-03-19 11:42:39,2021-03-19 11:42:39,0.031s,PASSED
pages.Search_Page.switchToWindow(),Chrome 89.0.4389.90,,,2021-03-19 11:42:39,2021-03-19 11:42:41,1.608s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""E check"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'E-check' radio button,,2021-03-19 11:42:41,2021-03-19 11:42:47,6.165s,PASSED
"pages.Search_Page.setSearchDetails(lastName, cardNum, checkingAccNum)",Chrome 89.0.4389.90,"Enter billing last name,acc num",,2021-03-19 11:42:47,2021-03-19 11:42:54,7.177s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search',,2021-03-19 11:42:54,2021-03-19 11:42:59,5.256s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 89.0.4389.90,Verify payment details,,2021-03-19 11:42:59,2021-03-19 11:43:02,2.329s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 11:43:02,2021-03-19 11:43:04,2.203s,PASSED
delay(2),Chrome 89.0.4389.90,,,2021-03-19 11:43:04,2021-03-19 11:43:06,2.015s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 89.0.4389.90,,,2021-03-19 11:43:06,2021-03-19 11:43:06,0.527s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 11:43:06,2021-03-19 11:43:09,2.226s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 11:43:09,2021-03-19 11:43:11,2.485s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:43:11,2021-03-19 11:43:13,1.832s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_004_Echeck_Checking_MultiLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 11:43:13,2021-03-19 11:46:40,3m - 27.117s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 11:43:13,2021-03-19 11:43:13,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 11:43:14,2021-03-19 11:43:26,12.601s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 11:43:26,2021-03-19 11:43:30,3.301s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 11:43:30,2021-03-19 11:43:34,4.760s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:43:34,2021-03-19 11:43:40,5.981s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Electronic check' radio button,,2021-03-19 11:43:40,2021-03-19 11:43:43,2.921s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter payment amount,reference num,comments",,2021-03-19 11:43:43,2021-03-19 11:43:55,11.537s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Add another property',,2021-03-19 11:43:55,2021-03-19 11:43:59,4.232s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 89.0.4389.90,"Enter payment amount,reference num,comments",,2021-03-19 11:43:59,2021-03-19 11:44:09,9.708s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 11:44:09,2021-03-19 11:44:12,3.512s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 11:44:12,2021-03-19 11:44:17,4.212s,PASSED
